GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,ContainerAnalysisV1Beta1Client.ListScanConfigsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,GrafeasV1Beta1Client.ListOccurrencesPagedResponse.new ApiFunction() {...},0,9,0,0,0,2,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,ContainerAnalysisV1Beta1Client.ListScanConfigsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,GrafeasV1Beta1Client.ListOccurrencesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,GrafeasV1Beta1Client,249,377,15,15,64,106,43,48,28,48
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,GrafeasV1Beta1Client.ListNoteOccurrencesPagedResponse.new ApiFunction() {...},0,9,0,0,0,2,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,GrafeasV1Beta1Client.ListOccurrencesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,ContainerAnalysisV1Beta1Settings,61,6,0,0,16,3,16,2,16,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,ContainerAnalysisV1Beta1Settings.Builder,51,14,0,0,16,4,11,3,11,3
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,GrafeasV1Beta1Client.ListNotesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,ContainerAnalysisV1Beta1Client.ListScanConfigsPagedResponse,0,17,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,ContainerAnalysisV1Beta1Client,124,161,6,6,31,45,23,21,17,21
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,GrafeasV1Beta1Client.ListNoteOccurrencesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1,ContainerAnalysisV1Beta1Client.ListScanConfigsPagedResponse.new ApiFunction() {...},0,9,0,0,0,2,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1,GrafeasUtils,38,0,0,0,11,0,2,0,2,0
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1,ContainerAnalysisSettings,51,6,0,0,15,3,14,2,14,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1,ContainerAnalysisSettings.Builder,43,14,0,0,14,4,9,3,9,3
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1,ContainerAnalysisClient,59,157,4,4,16,48,15,19,11,19
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings.Builder,137,435,0,0,25,124,4,20,4,20
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,ContainerAnalysisV1Beta1Stub,35,3,0,0,7,1,7,1,7,1
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1CallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1CallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcGrafeasV1Beta1Stub,42,570,0,0,12,247,9,21,9,21
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings,28,188,1,1,6,55,5,24,4,24
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1Stub.new RequestParamsExtractor() {...},0,18,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1Stub,90,3,0,0,18,1,18,1,18,1
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,ContainerAnalysisV1Beta1StubSettings.new PagedListDescriptor() {...},17,15,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,ContainerAnalysisV1Beta1StubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings.new PagedListDescriptor() {...},17,15,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings.new PagedListDescriptor() {...},17,15,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings.new PagedListDescriptor() {...},17,15,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,ContainerAnalysisV1Beta1StubSettings,28,100,1,1,6,32,5,15,4,15
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrpcContainerAnalysisV1Beta1Stub,36,248,0,0,10,105,7,12,7,12
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,GrafeasV1Beta1StubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1beta1.stub,ContainerAnalysisV1Beta1StubSettings.Builder,63,233,0,0,15,69,4,11,4,11
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1.stub,GrpcContainerAnalysisStub,50,211,0,0,16,86,8,13,8,13
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1.stub,ContainerAnalysisStubSettings,28,80,1,1,7,31,5,14,4,14
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1.stub,ContainerAnalysisStub,20,3,0,0,4,1,4,1,4,1
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1.stub,GrpcContainerAnalysisCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-containeranalysis,com.google.cloud.devtools.containeranalysis.v1.stub,ContainerAnalysisStubSettings.Builder,49,190,0,0,14,57,4,9,4,9
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,LookupServiceSettings.Builder,31,14,0,0,11,4,6,3,6,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient,82,510,12,12,18,139,25,66,13,66
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListServicesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListNamespacesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListServicesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListNamespacesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListServicesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListNamespacesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListEndpointsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListEndpointsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceSettings.Builder,99,14,0,0,28,4,23,3,23,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceSettings,121,6,0,0,28,3,28,2,28,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,LookupServiceClient,46,31,0,0,15,9,10,5,10,5
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,RegistrationServiceClient.ListEndpointsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1,LookupServiceSettings,36,6,0,0,11,3,11,2,11,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient,82,510,12,12,18,139,25,66,13,66
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceSettings,121,6,0,0,28,3,28,2,28,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListNamespacesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,LookupServiceClient,46,31,0,0,15,9,10,5,10,5
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListEndpointsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListServicesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,LookupServiceSettings,36,6,0,0,11,3,11,2,11,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceSettings.Builder,99,14,0,0,28,4,23,3,23,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListServicesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListServicesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListNamespacesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListEndpointsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListNamespacesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,LookupServiceSettings.Builder,31,14,0,0,11,4,6,3,6,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1,RegistrationServiceClient.ListEndpointsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings,28,216,1,1,7,63,5,28,4,28
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,LookupServiceStubSettings.Builder,28,129,0,0,10,40,4,6,4,6
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,LookupServiceStubSettings,28,56,1,1,7,24,5,11,4,11
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings.Builder,167,509,0,0,27,142,4,23,4,23
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStub,105,3,0,0,21,1,21,1,21,1
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,GrpcLookupServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,GrpcRegistrationServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,LookupServiceStub,5,3,0,0,1,1,1,1,1,1
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,GrpcLookupServiceStub,50,82,0,0,15,32,8,7,8,7
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,RegistrationServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1.stub,GrpcRegistrationServiceStub,59,840,0,0,19,343,11,41,11,41
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1.stub,GrpcRegistrationServiceStub,59,840,0,0,19,343,11,41,11,41
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1.stub,GrpcRegistrationServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1.stub,LookupServiceStub,5,3,0,0,1,1,1,1,1,1
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1.stub,RegistrationServiceStubSettings,28,216,1,1,7,63,5,28,4,28
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1.stub,GrpcLookupServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1.stub,LookupServiceStubSettings.Builder,28,129,0,0,10,40,4,6,4,6
CoverageAggregator/google-cloud-servicedirectory,com.google.cloud.servicedirectory.v1beta1.stub,LookupServiceStubSettings,28,56,1,1,7,24,5,11,4,11
